,Bank Name,Job Title,URL (URL of the job posting),cluster1_tech_words.csv,cluster2_fintech_words.csv
0,"American Express	""American Express is embarking on an exciting transformation driven by an energetic new team of high performers. This group is nimble and creative with the power to shape our technology and product roadmap. If you have the talent and desire to support innovative payment products and services at a rapid pace",digital,mobile,0,0
0,Â ,,,0,0
0,You will be part of a fast-paced,working closely with business,delivery and production support teams toa ensure the continued high quality application performance of products designed to drive card member Servicing. You will be challenged with identifying innovative solutions and preventive measures to uphold the existing and future needs of our customers. This is a very exciting opportunity to join an organization Servicing Customer of American Express. This organization leads the technology strategy and delivery across multiple business units within American Express,0,0
0,Primary Responsibilities:,,,0,0
0,,,,0,0
0,Serving as a core member of an Engineering team responsible for ensuring high availability for a portfolio or our Card Member servicing (MYCA),,,0,0
0,Engineer services for high availability resiliency,,,0,0
0,Â QualificationsÂ ,,,0,0
0,,,,0,0
0,,,,0,0
0,3-5 years of Java development experience,,,0,0
0,Hands on experience in Multi-threading.,,,0,0
0,Working knowledge of protocols (HTTP(s),,,0,0
0,Hands on experience with libraries like Vertx,RxJava,Test NG are highly preferred.,0,0
0,Hands-on experience in implementing web applications and API services using REST,,,0,0
0,Ability to effectively interpret technical and business objectives and challenges,,,0,0
0,Commitment to software practices of Continuous Integration,and collaborative work environments,,0,0
0,Ability to enable business capabilities through innovation,,,0,0
0,Demonstrated willingness to learn new technologies and takes pride in how fast they develop working software,,,0,0
0,Experience with payments technology and industry is a plus,,,0,0
0,BS or MS degree in computer science,or equivalent experience.,,0,0
0,Employment eligibility to work with American Express in the U.S. is required as the company will not pursue visa sponsorship for these positions.Â  ,,,0,0
0,Â ,,,0,0
0,Why American Express?,,,0,0
0,Â ,,,0,0
0,Thereâ€™s a difference between having a job and making a difference.,,,0,0
0,Â ,,,0,0
0,American Express has been making a difference in peopleâ€™s lives for over 160 years,granting access,tools,0,0
0,Â ,,,0,0
0,Weâ€™ve also made a difference in the lives of our people,and helping them with what they need to succeed and thrive. We have their backs as they grow their skills,conquer new challenges,0,0
0,Â ,,,0,0
0,Because we believe that the best way to back our customers is to back our people.,,,0,0
0,Â ,,,0,0
0,The powerful backing of American Express.,,,0,0
0,Donâ€™t make a difference without it.,,,0,0
0,Donâ€™t live life without it.ReqID: 18015183Schedule (Full-Time/Part-Time): Full-timeDate Posted: Jan 31," 3:50:18 PM""	Senior Engineer - Java	https://jobs.americanexpress.com/jobs/18015183?lang=en-us&previousLocale=en-US",,0,0
0,"American Express	""Â ",,,0,0
0,Do you have the ability to put together unique cutting-edge customer facing solutions that increase business value and customer engagement by leveraging strong architectural and UX principles and that are data driven? Do you have a unique combination of deep technical knowledge,,,0,0
0,American Express is embarking on an exciting digital transformation driven by an energetic team of high performers. This group is nimble and creative with the power to shape our Technology and Product roadmap. If you have the talent and desire to deliver innovative products and services at a rapid pace,join our team!,,0,0
0,Responsibilities:,,,0,0
0,,,,0,0
0,WorkÂ with Engineers,,,0,0
0,Forward thinking with an ability to implement for the short term but at the same time design for the long term.,,,0,0
0,Implement new,platform components and APIs.,,0,0
0,Drive both high-level and detailed technical designs and conduct design reviews.,,,0,0
0,Actively participate in team and company-wide architecture and engineering discussions and forums.,,,0,0
0,Ability to useÂ ,,,0,0
0,Responsible for health and quality of the code across the portfolio,functional and performance,Â  and CI/CD.,0,0
0,Ability to adapt to new technologies and learn quickly.,,,0,0
0,BeÂ a Change Agent and willing toÂ challengeÂ status quo while helping to drive the necessaryÂ changes.,,,0,0
0,Introduces new Engineering paradigms,,,0,0
0,,,,0,0
0,15+ years of active Engineering experience in a complex environment and/or comparable experience.,,,0,0
0,Successful Engineering and deployment of large scale web products in an agile product development environment.,,,0,0
0,Ability to direct a team and negotiate and influence stakeholders within the team and externally in the broader organization.,,,0,0
0,Ability to build long term relationships across the organization.,,,0,0
0,Well versed in the concept of minimum viable product and engineering to support an MVP based rollout.,,,0,0
0,Excellent oral and written communication skills with a demonstrated ability to influence technical and non-technical audiences including those at the Executive leadership level.,,,0,0
0,Demonstrated ability to adapt to new technologies and learn quickly.,,,0,0
0,Demonstrated experience coaching,and developing technical professionals.,,0,0
0,Hands-on coding experience in the following technology environment - React,Flux,Angular,0,0
0,Ability toÂ constructÂ enterprise-gradeÂ APIsÂ using state-of-the-art techniquesÂ andÂ best practices (REST,XML,Â etc.).,0,0
0,Advanced EngineeringÂ skillsÂ withÂ wide-rangingÂ experience; able to resolve complex issues in creativeÂ andÂ effectiveÂ ways.,,,0,0
0,Bachelorâ€™s Degree in Computer Science,or related field required; Advanced Degree preferred.,,0,0
0,,,,0,0
0,Employment eligibility to work with American Express in the U.S. is required as the company will not pursue visa sponsorship for these positions. ,,,0,0
0,Â ,,,0,0
0,Why American Express?,,,0,0
0,Â ,,,0,0
0,Thereâ€™s a difference between having a job and making a difference.,,,0,0
0,Â ,,,0,0
0,American Express has been making a difference in peopleâ€™s lives for over 160 years,granting access,tools,0,0
0,Â ,,,0,0
0,Weâ€™ve also made a difference in the lives of our people,and helping them with what they need to succeed and thrive. We have their backs as they grow their skills,conquer new challenges,0,0
0,Â ,,,0,0
0,Because we believe that the best way to back our customers is to back our people.,,,0,0
0,Â ,,,0,0
0,The powerful backing of American Express.,,,0,0
0,Donâ€™t make a difference without it.,,,0,0
0,Donâ€™t live life without it.ReqID: 18015122Schedule (Full-Time/Part-Time): Full-timeDate Posted: Jan 31," 3:41:15 PM""	Staff Engineer	https://jobs.americanexpress.com/jobs/18015122?lang=en-us&previousLocale=en-US",,0,0
0,"American Express	""",,,0,0
0,QA Engineer / Senior QA Engineer ,,,0,0
0,Â ,,,0,0
0,Weâ€™re looking for a QA Engineer to work on mobile applications that will be used by tens of millions of American Express cardholders around the world. We want someone with strong technical skills and creativity. Should enjoy solving tough problems and working with new technologies. You should not be shy about sharing your ideas and be obsessive about user experience and high quality.,,,0,0
0,Â ,,,0,0
0,Youâ€™ll be part of the Mobile Engineering team whose mandate is to develop new products and platforms for American Express customers. Mobile Engineeringâ€™s aim is to build interactive experiences at all touch points of a consumer's journey whether before,or after the time of purchase.,,0,0
0,Â ,,,0,0
0,Youâ€™ll be working in a fast-paced environment with the stability of working for a Fortune 100 company. Your primary responsibilities will be to work on a small team of engineers developing mobile products. You should be familiar with modern software development methodologies and be able to dive deep and rapidly iterate on ideas despite ambiguity.,,,0,0
0,Â ,,,0,0
0,Responsibilities:,,,0,0
0,,,,0,0
0,Contribute in an agile team by driving user story analysis and feature grooming,,,0,0
0,Create and maintain automated tests running in a continuous integration environment.,,,0,0
0,Ensure excellent application usability through careful manual testing Â ,,,0,0
0,Collaborate with Product team,test and release high-quality features in the apps.,,0,0
0,Work closely with development team to iteratively test concurrently with feature development,,,0,0
0,Analyze and create end point mocks to aid in testing,,,0,0
0,Assists in estimation and assessment of feasibility of features,,,0,0
0,Follow and help cultivate consistent development best practices,,,0,0
0,Work closely with development team to iteratively test concurrently with feature developmentQualifications,,,0,0
0,Â ,,,0,0
0,,,,0,0
0,Experience writing automated tests and custom automation frameworks,,,0,0
0,5+ years of technical experience in a software development organization with a Bachelorâ€™s or Masterâ€™s Degree in Science (preferably Computer Science,,,0,0
0,Has exposure to a variety of distributed infrastructure technologies and systems,,,0,0
0,,,,0,0
0,Excellent interpersonal and communication skills,,,0,0
0,,,,0,0
0,Deals well with ambiguous/under defined problems; able to think abstractly,,,0,0
0,,,,0,0
0,Eagerness to work iteratively and collaboratively to build new software,,,0,0
0,,,,0,0
0,Experience with Swift and/or Functional programming is a plus,,,0,0
0,,,,0,0
0,Experience with payments technology is a plusÂ ,,,0,0
0,Â ,,,0,0
0,Â ,,,0,0
0,Employment eligibility to work with American Express in the U.S. is required as the company will not pursue visa sponsorship for these positions. ,,,0,0
0,Â ,,,0,0
0,Why American Express?,,,0,0
0,Â ,,,0,0
0,Thereâ€™s a difference between having a job and making a difference.,,,0,0
0,Â ,,,0,0
0,American Express has been making a difference in peopleâ€™s lives for over 160 years,granting access,tools,0,0
0,Â ,,,0,0
0,Weâ€™ve also made a difference in the lives of our people,and helping them with what they need to succeed and thrive. We have their backs as they grow their skills,conquer new challenges,0,0
0,Â ,,,0,0
0,Because we believe that the best way to back our customers is to back our people.,,,0,0
0,Â ,,,0,0
0,The powerful backing of American Express.,,,0,0
0,Donâ€™t make a difference without it.,,,0,0
0,Donâ€™t live life without it.,,,0,0
0,Â ReqID: 18005058Schedule (Full-Time/Part-Time): Full-timeDate Posted: Jan 31," 12:48:33 PM""	QA Engineer / Senior QA Engineer	https://jobs.americanexpress.com/jobs/18005058?lang=en-us&previousLocale=en-US",,0,0
0,"American Express	""Sr. iOS Engineer / iOS Engineer ",,,0,0
0,Â ,,,0,0
0,Weâ€™re looking for a Senior iOS Engineer / iOS Engineer to work on mobile applications that will be used by tens of millions of American Express cardholders around the world. We want someone with strong technical skills and creativity. Should enjoy solving tough problems and working with new technologies. You should not be shy about sharing your ideas,,,0,0
0,Â ,,,0,0
0,Youâ€™ll be part of the Mobile Engineering team whose mandate is to develop new products and platforms for American Express customers. Mobile Engineeringâ€™s aim is to build interactive experiences at all touch points of a consumer's journey whether before,or after the time of purchase.,,0,0
0,Â ,,,0,0
0,Youâ€™ll be working in a fast-paced environment with the stability of working for a Fortune 100 company. Your primary responsibilities will be to work on a small team of engineers developing mobile products. You should be familiar with modern software development methodologies,,,0,0
0,Â ,,,0,0
0,Responsibilities:,,,0,0
0,,,,0,0
0,Contribute to the design,and development of apps that are elegant,efficient,0,0
0,Works closely with other developers and end users to ensure technical compatibility and user satisfaction,,,0,0
0,Contribute insights into ways to improve our processes and tools,,,0,0
0,Be highly motivated and maintain a positive,,,0,0
0,Follow and help cultivate consistent development best practices,,,0,0
0,Collaborates with project manager and other software developers to plan,develop,test,0,0
0,Provides thought-leadership regarding implementation best practices,,,0,0
0,Assists in estimation and assessment of feasibility of features,,,0,0
0,Foster a collaborative spirit across multiple teamsQualificationsÂ ,,,0,0
0,,,,0,0
0,Bachelors degree in Computer Science/Engineering/Mathematics or 2+ years of equivalent experience in related disciplines,,,0,0
0,Knowledge of developing trends and emerging standards in mobile apps,and wearables,,0,0
0,Minimum of 3 years of experience in iOS Development and 7 years of experience in Software Development,,,0,0
0,Excellent interpersonal and communication skills,,,0,0
0,Familiar with the whole software development life cycle (e.g. requirements,design,implementation,0,0
0,Good understanding of RESTful APIs and how to connect iOS applications to back-end services using asynchronous network calls,,,0,0
0,Basic understanding of Web Technologies (Javascript,HTML5),,0,0
0,Experience working with automated testing on the iOS platform,,,0,0
0,Familiar with Continuous Integration (CI) and its use in testing,,,0,0
0,Knowledge of the open-source iOS ecosystem and the libraries available for common tasks,,,0,0
0,Experience with Auto Layout,,,0,0
0,Understanding of code versioning using git,,,0,0
0,Understanding of accessibility and security compliance,,,0,0
0,Understanding of fundamental design principles behind a scalable application,,,0,0
0,Experience with UI animations a plus,,,0,0
0,Experience with Swift and/or Functional programming is a plus,,,0,0
0,Experience with payments technology is a plus,,,0,0
0,Apps published in the Apple App Store is a plus,,,0,0
0,,,,0,0
0,Â ,,,0,0
0,,,,0,0
0,Employment eligibility to work with American Express in the U.S. is required as the company will not pursue visa sponsorship for these positions. ,,,0,0
0,Â ,,,0,0
0,Why American Express?,,,0,0
0,Â ,,,0,0
0,Thereâ€™s a difference between having a job and making a difference.,,,0,0
0,Â ,,,0,0
0,American Express has been making a difference in peopleâ€™s lives for over 160 years,granting access,tools,0,0
0,Â ,,,0,0
0,Weâ€™ve also made a difference in the lives of our people,and helping them with what they need to succeed and thrive. We have their backs as they grow their skills,conquer new challenges,0,0
0,Â ,,,0,0
0,Because we believe that the best way to back our customers is to back our people.,,,0,0
0,Â ,,,0,0
0,The powerful backing of American Express.,,,0,0
0,Donâ€™t make a difference without it.,,,0,0
0,Donâ€™t live life without it.,,,0,0
0,Â ReqID: 18005009Schedule (Full-Time/Part-Time): Full-timeDate Posted: Jan 31," 12:17:34 PM""	Sr. iOS Engineer / iOS Engineer	https://jobs.americanexpress.com/jobs/18005009?lang=en-us&previousLocale=en-US",,0,0
0,"American Express	""",,,0,0
0,,,,0,0
0,,,,0,0
0,Android EngineerÂ ,,,0,0
0,,,,0,0
0,Â ,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,Weâ€™re looking for an Android Engineer to work on mobile applications that will be used by tens of millions of American Express cardholders around the world. We want someone with strong technical skills and creativity; someone who enjoys solving tough problems and working with new technologies. This person should not be shy about sharing their ideas,,,0,0
0,As an Android Engineer,at,or after the time of purchase.,10,0
0,Youâ€™ll be working in a fast-paced small-team environment with the stability of working as part of a Fortune 100 company. Your primary responsibility will be to work with a small team of designers and engineers developing mobile products. You should be familiar with modern software development methodologies popular in Android,,,0,0
0,Responsibilities:,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,Contribute to the design,and development of apps that are elegant,efficient,0,0
0,Work closely with other developers and end users to ensure technical compatibility and user satisfaction,,,0,0
0,Contribute insights into ways to improve the processes and tools used on the Android team,,,0,0
0,Be highly motivated and maintain a positive,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,Follow and help cultivate consistent development best practices,,,0,0
0,,,,0,0
0,Collaborate with your project manager and other software developers to plan,develop,test,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,Provide thought-leadership regarding implementation best practices,,,0,0
0,,,,0,0
0,Assist in estimation and assessment of feasibility of features,,,0,0
0,,,,0,0
0,Foster a collaborative spirit across multiple teamQualificationsÂ ,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,Bachelorâ€™s degree in Computer Science,Information Systems Technology orÂ equivalentÂ experience.,,0,0
0,Knowledge of developing trends and emerging standards in mobile apps (RxJava,Kotlin,etc),0,0
0,Minimum of 1 year of experience in Android Development,,,0,0
0,Excellent interpersonal and communication skills,,,0,0
0,Familiar with the whole software development life cycle (e.g. requirements,design,implementation,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,Great knowledge of Android UI design principles,and best practices,,0,0
0,,,,0,0
0,Excellent technical knowledge of Java for Android,,,0,0
0,,,,0,0
0,Good understanding of RESTful APIs and how to connect Android applications to back-end services,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,Experience working with testing libraries like Espresso and Junit,,,0,0
0,,,,0,0
0,Familiar with Continuous Integration (CI) and its use in testing,,,0,0
0,,,,0,0
0,Knowledge of the open-source Android ecosystem and the libraries available forcommon tasks,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,Understanding of code versioning using git,,,0,0
0,,,,0,0
0,Understanding of accessibility and security compliance,,,0,0
0,,,,0,0
0,Understanding of fundamental design principles behind a scalable application,,,0,0
0,,,,0,0
0,Experience in creation and review of software and architecture designs,,,0,0
0,,,,0,0
0,Basic understanding of Web Technologies like Javascript,and HTML5,,0,0
0,,,,0,0
0,Experience with Kotlin is a plus,,,0,0
0,,,,0,0
0,Experience with payments technology is a plus,,,0,0
0,Â ,,,0,0
0,Employment eligibility to work with American Express in the U.S. is required as the company will not pursue visa sponsorship for these positions.,,,0,0
0,Â Why American Express?,,,0,0
0,Â ,,,0,0
0,Thereâ€™s a difference between having a job and making a difference.,,,0,0
0,Â ,,,0,0
0,American Express has been making a difference in peopleâ€™s lives for over 160 years,granting access,tools,0,0
0,Â ,,,0,0
0,Weâ€™ve also made a difference in the lives of our people,and helping them with what they need to succeed and thrive. We have their backs as they grow their skills,conquer new challenges,0,0
0,Â ,,,0,0
0,Because we believe that the best way to back our customers is to back our people.,,,0,0
0,Â ,,,0,0
0,The powerful backing of American Express.,,,0,0
0,Donâ€™t make a difference without it.,,,0,0
0,Donâ€™t live life without it.ReqID: 18014772Schedule (Full-Time/Part-Time): Full-timeDate Posted: Jan 31," 11:59:48 AM""	Android Engineer	https://jobs.americanexpress.com/jobs/18014772?lang=en-us&previousLocale=en-US",,0,0
0,"American Express	""",,,0,0
0,Why American Express?,,,0,0
0,,,,0,0
0,Thereâ€™s a difference between having a job and making a difference.,,,0,0
0,,,,0,0
0,American Express has been making a difference in peopleâ€™s lives for over 160 years,granting access,tools,0,0
0,,,,0,0
0,Weâ€™ve also made a difference in the lives of our people,and helping them with what they need to succeed and thrive. We have their backs as they grow their skills,conquer new challenges,0,0
0,,,,0,0
0,Because we believe that the best way to back our customers is to back our people.,,,0,0
0,,,,0,0
0,The powerful backing of American Express.,,,0,0
0,Donâ€™t make a difference without it.,,,0,0
0,Donâ€™t live life without it.,,,0,0
0,,,,0,0
0,,,,0,0
0,This team is responsible for merchant submission monitoring and merchant risk actioning and providing service to American Express merchants located across the Asia Pacific and Australia/New Zealand markets.Â ,,,0,0
0,,,,0,0
0,The specialist in the team will be required to provide excellent telephone service to our valued Australia,Singapore,Hong Kong and China merchants.Â ,0,0
0,,,,0,0
0,The role is responsible for all merchant risk related queries involving activities,,,0,0
0,,,,0,0
0,,,,0,0
0,Reviewing merchant daily submission and make decision to pay or suspend merchant paymentÂ ,,,0,0
0,Providing Merchant risk analysis and reviewing appropriate risk actioning on merchantÂ ,,,0,0
0,Partnering with risk partner for merchant account investigationÂ ,,,0,0
0,Utilizing worldwide policies and procedures and strive to offer excellent customer service as well as providing first contact resolutions to our valued merchantÂ ,,,0,0
0,Investigating held/suspended payments with merchant and working with other internal department for resolutionÂ ,,,0,0
0,Investigating dispute/chargeback cases and liaise with merchants/other internal department accordance to our standard policyÂ ,,,0,0
0,Partnering with Global Security for merchant investigationÂ ,,,0,0
0,Liaising with various internal department such as merchant research team,dispute team,merchant services team regularly,0,0
0,To be successful we seek a passionate customer service profession with strong call resolution skills and excellent relationship building skills.,,,0,0
0,Offer of employment with American Express is conditioned upon the successful completion of a background verification check,,,0,0
0,,,,0,0
0,You will be rewarded with:,,,0,0
0,,,,0,0
0,,,,0,0
0,A great place to work â€“ We are in the top 10 most admired companies in the worldâ€¦And the #1 amongst Financial Services,,,0,0
0,Fun at work! A great culture and environment â€“ Game rooms and lounge area are situated in each floor to encourage a fun and happy workplace.,,,0,0
0,Competitive Salary â€“ Get paid what youâ€™re worth.,,,0,0
0,Career advancement opportunities â€“ Shaping your future & opening both local & cross border opportunities.,,,0,0
0,American Express has been recognized and awardedÂ  â€œAon Hewitt Best Employer Malaysiaâ€ for the 8 consecutive time. American Express Malaysia also won 23 prestigious awards from the Contact Center Association of Malaysia. Among these are the following:,,,0,0
0,Â ,,,0,0
0,Best of the best Contact Center of the Year (Gold),,,0,0
0,Best In House Contact Center (Gold),,,0,0
0,Best Recruitment & Retention Programme (Gold),,,0,0
0,Best In-house Inbound Contact Centre Under 100 Seats (Gold),,,0,0
0,Best Contact Centre Professional (Gold),,,0,0
0,Best Contact Centre Manager (Gold),,,0,0
0,Best Contact Centre Telemarketer (Gold),,,0,0
0,Â ,,,0,0
0,Join us and youâ€™ll soon see why.,,,0,0
0,Qualifications,,,0,0
0,Skills set:,,,0,0
0,,,,0,0
0,,,,0,0
0,As a diplomaÂ or degree holder you will demonstrate strong analytical skills and have previous experience from the risk/call centre/service industry.Â Â ,,,0,0
0,,,,0,0
0,Excellent English and Chinese (Cantonese) verbal & written communication skills are requiredÂ ,,,0,0
0,,,,0,0
0,We also seek a committed team player who is flexible to work on shifts hours as well as weekends & public holidays (when required).,,,0,0
0,,,,0,0
0,Advantageous,2019," 4:42:42 AM""	Account Protection Specialist (Bilingual - English & Cantonese Speaking)	https://jobs.americanexpress.com/jobs/19002055?lang=en-us&previousLocale=en-US",0,0
0,"American Express	""Why American Express?",,,0,0
0,,,,0,0
0,,,,0,0
0,Thereâ€™s a difference between having a job and making a difference.,,,0,0
0,,,,0,0
0,,,,0,0
0,American Express has been making a difference in peopleâ€™s lives for over 160 years,granting access,tools,0,0
0,,,,0,0
0,,,,0,0
0,Weâ€™ve also made a difference in the lives of our people,and helping them with what they need to succeed and thrive. We have their backs as they grow their skills,conquer new challenges,0,0
0,,,,0,0
0,,,,0,0
0,Because we believe that the best way to back our customers is to back our people.,,,0,0
0,,,,0,0
0,,,,0,0
0,The powerful backing of American Express.,,,0,0
0,Donâ€™t make a difference without it.,,,0,0
0,Donâ€™t live life without it.,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,Delivering extraordinary experiences to its customers and employees every day.,,,0,0
0,,,,0,0
0,,,,0,0
0,Since the beginning,evolve,disrupt and take risks. What has remained constant throughout this history of transformation is our dedication to our customers,0,0
0,,,,0,0
0,,,,0,0
0,Our open,and collaborative culture is a big part of why we regularly win best workplace awards all over the world.Â  So if youâ€™re ready to take on a challenge and make an impact,you owe it to yourself to launch or grow your career at American Express.,0,0
0,,,,0,0
0,,,,0,0
0,Hereâ€™s just some of what youâ€™ll do in this role:,,,0,0
0,,,,0,0
0,,,,0,0
0,Working from our head office in KL,,,0,0
0,Deliver extraordinary care,to a wide range of American Express customers with a variety of requestsÂ ,,0,0
0,Offer custom solutions and negotiate a positive outcome for the customer and American Express,,,0,0
0,Meet and exceed quality goals,,,0,0
0,Document necessary information,,,0,0
0,Re-prioritize to adapt to the ever changing environment,,,0,0
0,,,,0,0
0,,,,0,0
0,,,,0,0
0,Offer of employment with American Express is conditioned upon the successful completion of a background verification check,,,0,0
0,,,,0,0
0,,,,0,0
0,You will be rewarded with:,,,0,0
0,,,,0,0
0,,,,0,0
0,A great place to work â€“ We are in the top 10 most admired companies in the worldâ€¦And the #1 amongst Financial Services,,,0,0
0,Fun at work! A great culture and environment â€“ Game rooms and lounge area are situated in each floor to encourage a fun and happy workplace.,,,0,0
0,Competitive Salary â€“ Get paid what youâ€™re worth.,,,0,0
0,Career advancement opportunities â€“ Shaping your future & opening both local & cross border opportunities.,,,0,0
0,,,,0,0
0,,,,0,0
0,American Express has been recognized and awardedÂ  â€œAon Hewitt Best Employer Malaysiaâ€ for the 8 consecutive time. American Express Malaysia also won 23 prestigious awards from the Contact Center Association of Malaysia. Among these are the following:,,,0,0
0,Â ,,,0,0
0,Best of the best Contact Center of the Year (Gold),,,0,0
0,Best In House Contact Center (Gold),,,0,0
0,Best Recruitment & Retention Programme (Gold),,,0,0
0,Best In-house Inbound Contact Centre Under 100 Seats (Gold),,,0,0
0,Best Contact Centre Professional (Gold),,,0,0
0,Best Contact Centre Manager (Gold),,,0,0
0,Best Contact Centre Telemarketer (Gold),,,0,0
0,Â ,,,0,0
0,Join us and youâ€™ll soon see why.,,,0,0
0,,,,0,0
0,QualificationsAre you ready for the challenge?What are we looking for?Able to converse fluently in Cantonese language and strongÂ  verbal communication skillsHave relevant experience in Customer Service,communication and listening skillsStrong verbal and written communication skillsExcellent negotiation,influential and resourceful skillsAnalytical and problem solving skills with strong attention to detailAmerican Express has been recognized and awarded â€œAon Hewitt Best Employer Malaysiaâ€ for theÂ 8thÂ  Â consecutive time. We offer a fantastic and diverse working environment. High performance is rewarded with target driven incentives.We also offering opportunities for professional growth and advancement Recognizing,0,0
0,"American Express	""This is a Band 28 requisition.Why American Express?Thereâ€™s a difference between having a job and making a difference.American Express has been making a difference in peopleâ€™s lives for over 160 years",granting access,tools,0,0
0,"American Express	""This is a Band 28 requisition.Why American Express?Thereâ€™s a difference between having a job and making a difference.American Express has been making a difference in peopleâ€™s lives for over 160 years",granting access,tools,0,0
0,"American Express	""Our Software Engineers not only understand how technology works",innovative ideas,insight and new perspectives are at the core of how we create a more powerful,0,0
0,Â ,,,0,0
0,You wonâ€™t just keep up,,,0,0
0,Â ,,,0,0
0,There are hundreds of opportunities to make your mark on technology and life at American Express. Hereâ€™s just some of what youâ€™ll be doing:,,,0,0
0,,,,0,0
0,Â Serving as a core member of an engineering team that takes ownership and drives design,,,10,0
0,Â Writing code and unit tests,automation,and conducting code reviews and testing,0,0
0,I Identifying exciting opportunities for adopting new technologies to solve existing needs and predicting future challenges,,,0,0
0,Â Performing ongoing refactoring of code,and delivering continuous improvement,,0,0
0,Â Working alongside with product managers to prioritize features for ongoing sprints and managing a list of technical requirements based on industry trends,known defects,and issues,0,0
0,Â Designing and developing rest based endpoints and consumption of the restful APIâ€™s,,,0,0
0,Ability to develop a deep understanding of tie-ins with other systems and platformsQualificationsQualifications,,,0,0
0,,,,0,0
0,Â Bachelor's or Master degree in Computer Science,,,0,0
0,Â 5+ years of progressively responsible software design,testing,and implementation experience ,0,0
0,a 3+ years of working in a fast-paced Agile SaFe environment.,,,0,0
0,Â Â Experience using CI/CD tool chain automation such as building a Jenkins Pipeline,,,0,0
0,Â Â Experience using Build tools like Maven,,,0,0
0,Â Â Container based development experience Â (Docker,puppet),,0,0
0,Â Â Experience using Reactive frameworks RXJava,vert.x to achieve better fault isolation and scalability.,,0,0
0,Â Proven experience with Spring Framework,,,0,0
0,Â Micro-Services and RESTful Design and Architecture experience. ,,,0,0
0,Â Engineers that have experience using NoSQL,and/or Cassandra for high performance and persistence needs.,,0,0
0,Â NoSQL DB experience (Couchbase,Cassandra),,0,0
0,Â Engineers that have experience Â with test automation (JUNIT,selenium,TEST-NG). ,0,0
0,Â Â Â Willingness to learn new technologies and leveraging them to their optimal potential,,,0,0
0,Â ,,,0,0
0,At the core of Software EngineeringMember of this innovation led engineering team Â t must be able to demonstrate the following technical,leadership and business core competencies,including:,0,0
0,,,,0,0
0,Agile Practices,,,0,0
0,Porting/Software Configuration,,,0,0
0,Programming Languages and Frameworks,,,0,0
0,Business Analysis,,,0,0
0,Analytical Thinking,,,0,0
0,Business Product Knowledge,,,0,0
0,Why American ExpressÂ ,,,0,0
0,Talk to our people and youâ€™ll find out what weâ€™re really all about. Open,risk-taking,collaborative and innovative are just some of the expressions youâ€™ll hear. Itâ€™s our culture that makes American Express an outstanding place to work,0,0
0,Â ,,,0,0
0,Â ReqID: 19001986Schedule (Full-Time/Part-Time): Full-timeDate Posted: Jan 31," 1:04:51 AM""	Senior Engineer I	https://jobs.americanexpress.com/jobs/19001986?lang=en-us&previousLocale=en-US",,0,0
0,"American Express	""American Express is embarking on an exciting transformation driven by an energetic team of high-performers. This group is nimble and creative with the power to shape our technology and product roadmap. You have the talent and desire to deliver innovative payment products and services at a rapid pace",digital,mobile,0,0
0,,,,0,0
0,Tech PM who joins our Loyalty Technology team will be assigned to one of several exciting teams that are developing a new,,,0,0
0,You will be part of a fast-paced,including native iOS,Android,0,0
0,,,,0,0
0,We are seeking an innovative Tech PM individual with an enthusiastic,Project Managers,Technical Engineers,0,0
0,Responsibilities include,,,0,0
0,,,,0,0
0,Drives integrated teams,architects,engineers,0,0
0,Engages with business stakeholders,,,0,0
0,Coordinates execution of development projects from initiation through release,,,0,0
0,Works within and across business units to prioritize,and execute the development schedule for major product releases,,0,0
0,Embraces SDLC methods,principles,and practices. Maintain dependency plan between planned sprints; organize and facilitate daily stand-ups and retrospectives at the end of each sprint.,0,0
0,Manages and tracks team velocity,and other KPls in relation to the plan and published progress reports,,0,0
0,Assigns development resources to activities and monitors performance across resource channels,,,0,0
0,Maintains dependency plan between planned sprints across engineering,and third-parties,,0,0
0,Manages and appropriately escalates delivery impediments,issues,and changes tied to the product development initiatives,0,0
0,May perform hands on reviews of product backlog,code,test scripts and results in addressing delivery impediments or product quality issues.,0,0
0,Tracks iteration progress,and removes obstacles to ensure iteration commitments are met.,,0,0
0,Ensures deliverables across engineering teams are high quality and clearly documented.,,,0,0
0,Conducts daily stand-ups and retrospectives at the end of each sprint,,,0,0
0,ldentifies opportunities to adopt innovative technologies,,,0,0
0,"This """"rebel with a cause"""" looks beyond the obvious for continuous improvement opportunities This high energy Technical Project Manager must have:",,,0,0
